paperId,title,abstract,year,referenceCount,citationCount,influentialCitationCount,year0_citation_count,year1_citation_count,year2_citation_count,year3_citation_count,year4_citation_count,year5_citation_count,year6_citation_count,year7_citation_count,year8_citation_count,year9_citation_count
c403cebed6b4724dc3b698971568eef365342f66,Protection of neonatal rat cardiac myocytes against radiation-induced damage with agonists of growth hormone-releasing hormone.,"Despite the great clinical significance of radiation-induced cardiac damage, experimental investigation of its mechanisms is an unmet need in medicine. Beneficial effects of growth hormone-releasing hormone (GHRH) agonists in regeneration of the heart have been demonstrated. The aim of this study was the evaluation of the potential of modern GHRH agonistic analogs in prevention of radiation damage in an in vitro cardiac myocyte-based model. Cultures of cardiac myocytes isolated from newborn rats (NRVM) were exposed to a radiation dose of 10Gy. The effects of the agonistic analogs, JI-34 and MR-356, of human GHRH on cell viability, proliferation, their mechanism of action and the protein expression of the GHRH/SV1 receptors were studied. JI-34 and MR-356, had no effect on cell viability or proliferation in unirradiated cultures. However, in irradiated cells JI-34 showed protective effects on cell viability at concentrations of 10 and 100nM, and MR-356 at 500nM; but no such protective effect was detected on cell proliferation. Both agonistic analogs decreased radiation-induced ROS level and JI-34 interfered with the activation of SAFE/RISK pathways. Using Western blot analysis, a 52kDa protein isoform of GHRHR was detected in the samples in both irradiated and unirradiated cells. Since GHRH agonistic analogs, JI-34 and MR-356 alleviated radiation-induced damage of cardiac myocytes, they should be tested in vivo as potential protective agents against radiogenic heart damage.",2016,50,5,0,0,1,2,1,0,1,0,0,0,0
5205bb7155f0bc22c3dc7bff71a7c971d80502af,Quantum information processing and quantum control with trapped atomic ions,"The role of trapped atomic ions in the field of quantum information processing is briefly reviewed. We discuss some of the historical developments that enabled ions to enter the field and then summarize the basic mechanisms required for logic gates and the use of the gates in demonstrating simple algorithms. We describe potential pathways to reach fault-tolerant error levels and large-scale devices, and highlight some of the main problems that will be faced in achieving these goals. Possible near-term applications in applied and basic science, such as in metrology and quantum simulation, are discussed.",2009,183,21,0,0,2,3,2,2,4,1,2,1,1
1885bdaf30743a19927b8001493c3ca8c2e5f343,How to make a synaptic ribbon: RIBEYE deletion abolishes ribbons in retinal synapses and disrupts neurotransmitter release,"Synaptic ribbons are large proteinaceous scaffolds at the active zone of ribbon synapses that are specialized for rapid sustained synaptic vesicles exocytosis. A single ribbon‐specific protein is known, RIBEYE, suggesting that ribbons may be constructed from RIBEYE protein. RIBEYE knockdown in zebrafish, however, only reduced but did not eliminate ribbons, indicating a more ancillary role. Here, we show in mice that full deletion of RIBEYE abolishes all presynaptic ribbons in retina synapses. Using paired recordings in acute retina slices, we demonstrate that deletion of RIBEYE severely impaired fast and sustained neurotransmitter release at bipolar neuron/AII amacrine cell synapses and rendered spontaneous miniature release sensitive to the slow Ca2+‐buffer EGTA, suggesting that synaptic ribbons mediate nano‐domain coupling of Ca2+ channels to synaptic vesicle exocytosis. Our results show that RIBEYE is essential for synaptic ribbons as such, and may organize presynaptic nano‐domains that position release‐ready synaptic vesicles adjacent to Ca2+ channels.",2016,71,75,7,9,12,15,16,16,7,0,0,0,0
c8862444549be57bdb0e41357ec3eefc8de60954,Solutions to October Problems,,1983,0,0,0,0,0,0,0,0,0,0,0,0,0
d5ab6c4cee08a770dc609f6efdfa40e76d33c3cb,Time-dependent Hartree-Fock equations and rotational states of nuclei,"Abstract The coneection between translational and rotational degeneracies in the solutions of the time independent Hartree-Fock equations and the existence of solutions of the time-dependent equations which represent uniform translational or rotational motions is investigated. With a non-spherical equilibrium shape, the equations give rotating solutions in which the self-consistent rotating potentials are determined by the motion of the particles. With no axial symmetry, and neglecting higher order effects in the angular velocities, there are time-dependent solutions corresponding to the general motion of a classical top. For an equilibrium shape with axial symmetry, the only rotational motions are uniform rotations about an axis perpendicular to the symmetry axis. The equations are studied in the density matrix formulation in which the results can be immediately extended to include the effect of pairing correlations. Solutions representing a uniform translational motion can be explicitly constructed. For the rotational motion, the changes in the density matrix are determined for small angular velocities by a linear equation. This contains a correction to the cranking model equation which expresses the effect of a transformation to a moving frame of reference on the velocity-dependent self-consistent potentials. The connection between vibrational and rotational solutions of the time-dependent Hartree-Fock equations is discussed. The rotational models are related to zero-frequency solutions of the equations for small oscillations, and in the linear space of small variations the infinitesimal rotational and translational changes define an independent subspace. This leads to a separation of the rotational and translational energies in the Hamiltonian of the random phase approximation.",1962,18,289,0,1,1,2,4,1,5,4,4,2,1
528471cfb7f58d27045a09de77184f76181186a1,"A new antibiotic, kinamycin.",,1970,5,97,0,0,1,1,0,0,0,1,0,0,0
3786bc19fa6f1b35e9abc4c922822b27bf482459,The Path of Oxygen in Photosynthesis,An experiment is described in which an attempt is made to follow the path of oxygen in photosynthesis by the use of O{sup 18} as a tracer.,1951,0,34,0,0,1,1,1,0,0,1,0,0,3
c20339b32b14b6468be746414807479274d4e104,Application of “Boomerang” Linear Polystyrene-Stabilized Pd Nanoparticles to a Series of C-C Coupling Reactions in Water,"The application of a catch-and-release system for soluble Pd species between water (reaction medium) and polystyrene (polymer support) was examined in the Suzuki coupling reaction with 2-bromothiophene and the Heck reaction with styrene or bromobenzene. Although a slight increase in particle size was observed by TEM after re-stabilization of the Pd species on linear polystyrene, no agglomeration was observed.",2015,35,23,0,2,3,4,7,2,4,0,1,0,0
0fe15c922a32928af334be556de0da1ed2cbe25b,"Über Einige Einfache Triene, Ihre Konfiguration Und IHR Verhalten Bei Dien-Synthesen†","Eine verbesserte Darstellung und die Ableitung der Konfiguration wird fur das Hexatrien-(1.3.5) und einige trans-cis-isomere Homologe gegeben. — Ihr Verhalten bei Dien-Synthesen unter sterischen Gesichtspunkten zeigt bei den Trienen mit zentraler trans-Doppelbindung Ubereinstimmung mit den fur Diene gefundenen Gesetzmasigkeiten, insbesondere ergeben sich analoge Beziehungen zwischen der Konfiguration der Triene und derjenigen ihrer Maleinsaureanhydrid-Addukte. — Triene mit zentraler cis-Doppelbindung konnten bislang nicht isoliert werden, da sie unter den Bedingungen ihrer Bildung nach Art einer intramolekularen Dien-Synthese in Cyclohexadiene ubergehen.",1957,12,15,0,0,0,1,0,1,0,0,0,0,1
520e00115accc6aa28e29961fa745276382e0749,Substituted (S)-phenylpiperidines and rigid congeners as preferential dopamine autoreceptor antagonists: synthesis and structure-activity relationships.,"A series of (S)-phenylpiperidines in which the substituents on the aromatic ring and nitrogen have been varied has been prepared. They have been evaluated pharmacologically to explore the importance of these substituents for the interaction with central dopamine (DA) receptors. On the basis of biochemical and behavioral data in rats, several of these compounds are characterized as centrally acting DA autoreceptor antagonists. (S)-Phenylpiperidines having an aromatic substituent with a high group dipole moment in the 3-position, i.e., meta with respect to the piperidine ring, and being N-substituted with a propyl group were found to be highly active in vivo on the synthesis and turnover of dopamine. However, they do not induce strong hypoactivity or catalepsy. Interestingly, the most active compounds in vivo were found to display only low affinity for DA D2 and D3 receptors in vitro. In addition, 7-triflate-substituted octahydrobenzo[f]quinolines and 6-triflate-substituted hexahydro-1H-benz[e]indoles have been prepared and pharmacologically evaluated. The trans isomers of these rigid structures were found to display a pharmacological profile similar to that of the flexible phenylpiperidines. The corresponding cis isomers were found to be inactive in vivo.",1994,0,101,7,1,0,1,6,6,4,3,3,8,3
f8a711904a17bdd89558ec3908bead9027055367,Selenium dioxide oxidation of endocyclic olefins. Evidence for a dissociation-recombination pathway,,1982,0,36,0,0,0,0,0,1,1,0,0,1,3
dedf7353b9695abe7a7c9aec543a3e887456a3f3,Structure and Absorption Spectra. III. Normal Conjugated Dienes,,1942,0,149,0,0,0,0,0,1,0,1,0,0,3
2638f6a398587b2e570d18a8fd021494e2d5b32d,Measurement of charge asymmetries in charmless hadronic B meson decays.,"We search for CP-violating charge asymmetries (alpha(CP)) in the B meson decays to K(+/-)pi(-/+), K(+/-)pi(0), K(0)(S)pi(+/-), K(+/-)eta('), and omega pi(+/-). Using 9.66 million upsilon(4S) decays collected with the CLEO detector, the statistical precision on alpha(CP) is in the range of +/-0.12 to +/-0.25 depending on decay mode. While CP-violating asymmetries of up to +/-0.5 are possible within the standard model, the measured asymmetries are consistent with zero in all five decay modes studied.",2000,29,61,0,4,10,10,12,3,2,4,5,5,2
ae7476dd1d2a498b98a3f2b07610f878d50aca57,"A New, More Efficient, and Effective Process for the Synthesis of a Key Pentacyclic Intermediate (I) for Production of Ecteinascidin and Phthalascidin (II) Antitumor Agents.",,2000,1,3,0,0,1,0,0,0,0,0,0,0,1
7521044cd60c8cf3eb43cacd03e63d935ed2933a,Nopp 140 shuttles on tracks between nucleolus and cytoplasm,"Nopp140 is a nucleolar phosphoprotein of 140 kd that we originally identified and purified as a nuclear localization signal (NLS)-binding protein. Molecular characterization revealed a 10-fold repeated motif of highly conserved acidic serine clusters that contain an abundance of phosphorylation consensus sites for casein kinase II (CK II). Indeed, Nopp140 is one of the most phosphorylated proteins in the cell, and NLS binding was dependent on phosphorylation. Nopp140 was shown to shuttle between the nucleolus and the cytoplasm. Shuttling is likely to proceed on tracks that were revealed by immunoelectron microscopy. These tracks extend from the dense fibrillar component of the nucleolus across the nucleoplasm to some nuclear pore complexes. We suggest that Nopp140 functions as a chaperone for import into and/or export from the nucleolus.",1992,102,319,18,6,20,20,31,23,23,23,22,17,14
ae324e1592d0f11f958e57466ad292f4002e0dee,COMPUTER-ASSISTED SYNTHETIC ANALYSIS. THE IDENTIFICATION AND PROTECTION OF INTERFERING FUNCTIONALITY IN MACHINE-GENERATED SYNTHETIC INTERMEDIATES,"The Harvard program for computer-assisted synthetic analysis (LHASA) has been given the ability to identify those functional groups in a structure which will interfere with the effective operation of a synthetic reaction and also to discern whether or not those groups can be protected. The program module (FGR) which is responsible for this function contains data on the level of reactivity of each functional group toward a large number and diversity of chemical reagents. Functional groups are subclassified, when appropriate, according to the environmental features within a molecule which can affect group reactivity. Further, functional groups are characterized either as protectable (e.g., hydroxyl, carbonyl) or unprotectable (e.g., nitro). During the operation of the FGR program module, the transform evaluation process is conducted so that an examination is made of both the target (product) molecule and the precursor (reactant) molecule. Current capabilities, limitations, and further extensions of this program module are outlined. The deactivation or masking of functional groups is a very important part of synthetic methodology and practice. It may involve the use of an externally derived “protecting” group or take advantage of a connection to another unit within the molecule. The use of these “control operations”’ and others (e.g., activation of functional groups or the introduction of directing groups) often contributes crucially to the experimental realization of a synthetic plan. Generally, the larger the number of functional groups in the molecule to be synthesized, the more likely will be the need for and the greater the importance of functional group protection. This area of organic synthesis is characterized less by the availability of a small number of “ideal” protecting groups than by the alternative of a large arsenal of protecting groups each with a definitely restricted range of applicability. A protecting group must convert some functional group to a form which will not cause interference with reactions aimed at modifying other units in the molecule. Further, there is a reciprocal requirement that the various units in the molecule not interfere with the attachment or removal of a protecting group. The extension of computer-assisted synthetic analysis to sophisticated levels necessitates the detection of functional group interference in synthetic reactions and the use of this information in a manner which is useful to the chemist. This paper2 deals with the handling of functional group interference and protection in the current version of the Harvard program for computer-assisted synthetic analysis (LHASA). The sections which follow outline the chemical data contained in the program, including those relevant to chemical reagents, reaction conditions and functional group reactivity, and the way in which these data are used by the program. I. The Functional Group/Reagent Cross-Reference Table A. Group Reactivities. As indicated p rev iou~ ly ,~ -~ “trees” of synthetic intermediates are generated in LHASA from a target molecule by antithetic (retrosynthetic) analysis. The conversion of a structure in the “synthetic tree” to another structure corresponding to a synthetic precursor is accomplished by the application of a “transform” (retroreaction). Associated with each transform in LHASA are sets of reaction conditions which permit the realization of the synthetic step corresponding to that transform. The assessment of the consequences of applying a specific set of reaction conditions to a given precursor molecule is carried out in LHASA by a Functional Group Reactivity (FGR) module. This module evaluates the chemical reactivity of each functional group present toward the individual reagents which constitute the set of reaction conditions being considered. In order for a general evaluation of the chemical reactivity of any functional group toward any particular reagent to be made by this program module, information must be available concerning the reactivity of every recognized functional group toward a great number and diversity of chemical reagents. The required information has been gathered and assembled into a large functional group/ reagent (FG/RGNT) cross-reference table. This table, a portion of which is shown in expanded form in Figure 1 and which is contained in its entirety in condensed form in Tables I and 11, constitutes the chemical data base of the FGR module. It includes the reactivity levels of all recognizable groups toward 60 different reagents. These reagents, which are collectively referred to as the reagent library, taken individually or in combinations, suffice to describe all reaction conditions presently used by existing LHASA transforms (vide infra). New reagents and hence new reaction conditions can be added easily whenever the need arises. Because the reactivity of many functional groups can depend dramatically on their molecular environment, it was necessary to divide the FG/RGNT table into two sub-tables. One sub-table, REACTB (REACtive functional group TaBle), consists of functional group types whose reactivities are to a reasonable approximation independent of their molecular environment and are determined more by the reactive nature of the groups themselves. Functional groups such as isocyanates, oximes, disulfides, etc., are represented in this sub-table (Table I). The other sub-table, ENVRTB (ENViRonment influenced functional group TaBle), consists of functional groups whose reactivity depends markedly on their molecular environment (see Table 11). Halides, alcohols, electronwithdrawing groups, olefins, and many of the more common organic functional groups fall into this category. Groups of this type are subclassified in ENVRTB according to the structural and chemical features within their molecular environments which are apt to influence reactivity toward a particular chemical reagent. The utilization of a suitable number of subclasses for a functional group permits a reaJournal of the American Chemical Society / 98:l / January 7, I976 21 1 P e p o x i d e ' H i g h Low * L o w Low H i g h * H i g h Low *Moderate* Lor H i g h . . . * I Nitrite H i g h Lor L o r H i g h H i g h H i g h H i g h H i g h H i g h H i g h D i h a l i d e H i g h Low L o r @Moderate* H i g h * H i g h *Moderate. H i g h L o r * M o d e r a t e 0 pH 10 *RLi/RMgX*Orgllnf RzCu Y i t t i g S t r NU: Phosphonnte H i g h * Low Low Lou H i g h * H i g h Low Lor Lou ' L o r I E t h e P H i g h Low Low Low Low * Low Low * Low * Lor Low . * I I I",1976,1,5,0,0,0,0,1,0,0,0,0,0,1
